Motif Name,New Symbol,Entrez ID
V$PARP_Q3_M01211,PARP,142
V$PARP_Q4_M02027,PARP,142
V$DAX1_01_M01248,DAX1,190
V$AHR_01_M00139,AHR,196
V$AHR_Q5_M00778,AHR,196
V$AHR_Q6_M01855,AHR,196
V$AHRARNT_01_M00235,AHRARNT,196
V$AHRARNT_02_M00237,AHRARNT,196
Alx3.1,ALX3,257
ALX3_homeodomain_full_dimeric_13_1,ALX3,257
ALX3_homeodomain_full_monomeric_10_1,ALX3,257
V$ALX3_01_M01355,ALX3,257
V$ALX3_02_M02943,ALX3,257
V$AIRE_01_M00999,AIRE,326
V$AIRE_02_M01000,AIRE,326
Ar_MA0007.1,AR,367
AR_nuclearreceptor_full_dimeric_17_1,AR,367
V$AR_01_M00481,AR,367
V$AR_02_M00953,AR,367
V$AR_03_M00956,AR,367
V$AR_04_M01201,AR,367
V$AR_Q2_M00447,AR,367
V$AR_Q6_01_M01996,AR,367
V$AR_Q6_M00962,AR,367
Phox2a.1,PHOX2A,401
PHOX2A_homeodomain_DBD_dimeric_11_1,PHOX2A,401
V$PMX2A_01_M01444,PMX2A,401
Arnt_MA0004.1,ARNT,405
V$ARNT_01_M00236,ARNT,405
V$ARNT_02_M00539,ARNT,405
ARNTL_bHLH_DBD_dimeric_10_1,ARNTL,406
Ascl2.1,ASCL2,430
Ascl2.2,ASCL2,430
Ascl2_bHLH_DBD_dimeric_10_1,ASCL2,430
V$ASCL2_03_M02737,ASCL2,430
V$ASCL2_04_M02841,ASCL2,430
V$ATF_01_M00017,ATF,466
V$ATF_B_M00338,ATF,466
Atf1.1,ATF1,466
Atf1.2,ATF1,466
V$ATF1_03_M02738,ATF1,466
V$ATF1_04_M02842,ATF1,466
V$ATF1_Q6_01_M01861,ATF1,466
V$ATF1_Q6_M00691,ATF1,466
V$ATF3_Q6_01_M01863,ATF3,467
V$ATF3_Q6_M00513,ATF3,467
Atoh1_bHLH_DBD_dimeric_10_1,ATOH1,474
V$MATH1_Q2_M01716,MATH1,474
V$BACH1_01_M00495,BACH1,571
Bapx1.1,BAPX1,579
V$NKX32_01_M01181,NKX32,579
V$NKX32_02_M01482,NKX32,579
NKX3-2_homeodomain_DBD_monomeric_9_1,NKX3-2,579
Nkx3-2_MA0122.1,NKX3-2,579
V$BCL6_01_M01183,BCL6,604
V$BCL6_02_M01185,BCL6,604
V$BCL6_Q3_01_M02085,BCL6,604
V$BCL6_Q3_M01171,BCL6,604
V$BLIMP1_Q6_M01066,BLIMP1,639
PRDM1_C2H2_full_monomeric-or-dimeric_15_1,PRDM1,639
V$BRCA_01_M01082,BRCA,672
BRCA1_MA0133.1,BRCA1,672
V$CACD_01_M01113,CACD,772
V$AML3_Q6_M01856,AML3,860
V$OSF2_Q6_M00731,OSF2,860
RUNX2_RUNX_DBD_dimeric_16_1,RUNX2,860
RUNX2_RUNX_DBD_dimeric_18_1,RUNX2,860
RUNX2_RUNX_DBD_monomeric_9_1,RUNX2,860
V$AML_Q6_M00769,AML,861
V$AML1_01_M00271,AML1,861
V$AML1_Q4_M01658,AML1,861
V$AML1_Q5_M02084,AML1,861
V$AML1_Q6_M00751,AML1,861
RUNX1_MA0002.1,RUNX1,861
RUNX1_MA0002.2,RUNX1,861
V$RUNX1_01_M02257,RUNX1,861
V$AML2_01_M01759,AML2,864
V$AML2_Q3_01_M01854,AML2,864
V$AML2_Q3_M01814,AML2,864
RUNX3_RUNX_DBD_dimeric_16_1,RUNX3,864
RUNX3_RUNX_DBD_dimeric_18_1,RUNX3,864
RUNX3_RUNX_full_monomeric_10_1,RUNX3,864
V$CDC5_01_M00478,CDC5,988
V$CDX_Q5_M00991,CDX,1044
Cdx1.1,CDX1,1044
CDX1_homeodomain_DBD_monomeric_9_1,CDX1,1044
V$CDX1_01_M01373,CDX1,1044
V$CDX1_Q5_M02086,CDX1,1044
Cdx2.1,CDX2,1045
CDX2_homeodomain_DBD_monomeric_9_1,CDX2,1045
V$CDX2_01_M01449,CDX2,1045
V$CDX2_Q5_01_M01659,CDX2,1045
V$CDX2_Q5_02_M02087,CDX2,1045
V$CDX2_Q5_M00729,CDX2,1045
V$CEBP_01_M00159,CEBP,1050
V$CEBP_C_M00201,CEBP,1050
V$CEBP_Q2_01_M00912,CEBP,1050
V$CEBP_Q2_M00190,CEBP,1050
V$CEBP_Q3_M00770,CEBP,1050
Cebpa_MA0102.1,CEBPA,1050
CEBPA_MA0102.2,CEBPA,1050
V$CEBPA_01_M00116,CEBPA,1050
V$CEBPA_Q6_M01866,CEBPA,1050
CEBPB_bZIP_full_dimeric_10_1,CEBPB,1051
V$CEBPB_01_M00109,CEBPB,1051
V$CEBPB_02_M00117,CEBPB,1051
V$CEBPB_Q6_M01896,CEBPB,1051
CEBPD_bZIP_DBD_dimeric_10_1,CEBPD,1052
V$CEBPD_Q6_M00621,CEBPD,1052
CEBPE_bZIP_DBD_dimeric_10_1,CEBPE,1053
V$CEBPE_01_M01772,CEBPE,1053
V$CEBPE_Q6_M01868,CEBPE,1053
CEBPG_bZIP_full_dimeric_10_1,CEBPG,1054
V$CEBPG_Q6_01_M01869,CEBPG,1054
V$CEBPG_Q6_M00622,CEBPG,1054
CENPB_CENPB_full_monomeric_15_1,CENPB,1059
V$CREB_01_M00039,CREB,1385
V$CREB_02_M00113,CREB,1385
V$CREB_Q2_01_M00916,CREB,1385
V$CREB_Q2_M00177,CREB,1385
V$CREB_Q3_M00801,CREB,1385
V$CREB_Q4_01_M00917,CREB,1385
V$CREB_Q4_M00178,CREB,1385
CREB1_MA0018.1,CREB1,1385
CREB1_MA0018.2,CREB1,1385
V$CREB1_01_M02279,CREB1,1385
V$CREBATF_Q6_M00981,CREBATF,1385
V$ATF2_Q5_M01862,ATF2,1386
V$CREBP1_01_M00040,CREBP1,1386
V$CREBP1_Q2_M00179,CREBP1,1386
V$CREBP1CJUN_01_M00041,CREBP1CJUN,1386
V$CREM_Q6_M01820,CREM,1390
Crx.1,CRX,1406
V$CRX_02_M01436,CRX,1406
V$CRX_Q4_01_M01712,CRX,1406
V$CRX_Q4_M00623,CRX,1406
V$OTX3_01_M01403,OTX3,1406
V$NKX25_01_M00240,NKX25,1482
V$NKX25_02_M00241,NKX25,1482
V$NKX25_03_M01414,NKX25,1482
V$NKX25_Q5_M01043,NKX25,1482
V$NKX25_Q6_M02108,NKX25,1482
Nkx2-5.1,NKX2-5,1482
Nkx2-5_MA0063.1,NKX2-5,1482
V$CTF1_01_M01196,CTF1,1489
V$CDP_01_M00095,CDP,1523
V$CDP_02_M00102,CDP,1523
V$CDP_03_M01342,CDP,1523
V$CDP_04_M01344,CDP,1523
V$CDPCR1_01_M00104,CDPCR1,1523
V$CDPCR3_01_M00105,CDPCR3,1523
V$CDPCR3HD_01_M00106,CDPCR3HD,1523
V$CLOX_01_M00103,CLOX,1523
Cutl1.1,CUTL1,1523
Cutl1.2,CUTL1,1523
CUX1_CUT_DBD_dimeric_17_1,CUX1,1523
CUX1_CUT_DBD_dimeric_18_1,CUX1,1523
CUX1_CUT_DBD_monomeric_10_1,CUX1,1523
V$CUX1_03_M02958,CUX1,1523
V$CUX1_04_M02959,CUX1,1523
DBP_bZIP_full_dimeric_12_1,DBP,1628
V$DBP_Q6_01_M01872,DBP,1628
V$DBP_Q6_M00624,DBP,1628
V$CHOP_01_M00249,CHOP,1649
Dlx1.1,DLX1,1745
DLX1_homeodomain_DBD_monomeric_10_1,DLX1,1745
Dlx1_homeodomain_DBD_monomeric_8_1,DLX1,1745
V$DLX1_01_M01439,DLX1,1745
Dlx2.1,DLX2,1746
Dlx2_homeodomain_DBD_monomeric_8_1,DLX2,1746
V$DLX2_01_M01468,DLX2,1746
Dlx3.1,DLX3,1747
DLX3_homeodomain_DBD_monomeric_8_1,DLX3,1747
V$DLX3_01_M01400,DLX3,1747
V$DLX3_02_M02051,DLX3,1747
Dlx4.1,DLX4,1748
DLX4_homeodomain_DBD_monomeric_8_1,DLX4,1748
V$DLX7_01_M01486,DLX7,1748
Dlx5.1,DLX5,1749
DLX5_homeodomain_FL_monomeric_8_1,DLX5,1749
V$DLX5_01_M01388,DLX5,1749
DLX6_homeodomain_DBD_monomeric_8_1,DLX6,1750
V$DMRT1_01_M01146,DMRT1,1761
V$DR1_Q3_M00762,DR1,1810
Arid3a.1,ARID3A,1820
Arid3a.2,ARID3A,1820
ARID3A_MA0151.1,ARID3A,1820
V$ARID3A_02_M02839,ARID3A,1820
V$ARID3A_04_M02735,ARID3A,1820
V$DRI1_01_M01654,ARID3A,1820
V$E2F_01_M00024,E2F,1869
V$E2F_02_M00050,E2F,1869
V$E2F_03_M00516,E2F,1869
V$E2F_Q2_M00803,E2F,1869
V$E2F_Q3_01_M00918,E2F,1869
V$E2F_Q3_M00425,E2F,1869
V$E2F_Q4_01_M00919,E2F,1869
V$E2F_Q4_02_M00939,E2F,1869
V$E2F_Q4_M00426,E2F,1869
V$E2F_Q6_01_M00920,E2F,1869
V$E2F_Q6_M00427,E2F,1869
E2F1_E2F_DBD_dimeric_12_1,E2F1,1869
E2F1_E2F_DBD_monomeric_14_1,E2F1,1869
E2F1_E2F_DBD_monomeric_14_2,E2F1,1869
E2F1_MA0024.1,E2F1,1869
V$E2F1_01_M01250,E2F1,1869
V$E2F1_02_M01251,E2F1,1869
V$E2F1_Q3_01_M00938,E2F1,1869
V$E2F1_Q3_M00428,E2F1,1869
V$E2F1_Q4_M00430,E2F1,1869
V$E2F1_Q6_01_M00940,E2F1,1869
V$E2F1_Q6_M00431,E2F1,1869
E2F2.1,E2F2,1870
E2F2.2,E2F2,1870
E2F2_E2F_DBD_dimeric_16_1,E2F2,1870
E2F2_E2F_DBD_dimeric_18_1,E2F2,1870
V$E2F2_03_M02742,E2F2,1870
V$E2F2_04_M02846,E2F2,1870
E2F3.1,E2F3,1871
E2F3.2,E2F3,1871
E2F3_E2F_DBD_dimeric_18_2,E2F3,1871
E2F3_E2F_DBD_dimeric_18_3,E2F3,1871
V$E2F3_03_M02743,E2F3,1871
V$E2F3_Q6_M02089,E2F3,1871
E2F4_E2F_DBD_dimeric_12_2,E2F4,1874
V$E2F4_04_M02847,E2F4,1874
V$E2F4_Q6_M02090,E2F4,1874
V$E2F6_01_M01252,E2F6,1876
V$E4F1_Q6_01_M02091,E4F1,1877
V$E4F1_Q6_M00694,E4F1,1877
V$COE1_Q6_M01871,COE1,1879
V$EBF_Q6_M00977,EBF,1879
EBF1_EBF_full_dimeric_14_1,EBF1,1879
EBF1_MA0154.1,EBF1,1879
V$EBF1_01_M02267,EBF1,1879
V$OLF1_01_M00261,OLF1,1879
V$EGR_Q6_M00807,EGR,1958
Egr1.1,EGR1,1958
Egr1.2,EGR1,1958
EGR1_C2H2_full_monomeric_14_1,EGR1,1958
Egr1_C2H2_mouse-DBD_mutant_DBD_monomeric_16_1,EGR1,1958
Egr1_MA0162.1,EGR1,1958
V$EGR1_01_M00243,EGR1,1958
V$EGR1_02_M01972,EGR1,1958
V$EGR1_04_M02848,EGR1,1958
V$EGR1_06_M02744,EGR1,1958
V$EGR1_Q6_M01873,EGR1,1958
Zif268.1,ZIF268,1958
EGR2_C2H2_DBD_monomeric_11_1,EGR2,1959
EGR2_C2H2_full_monomeric_15_1,EGR2,1959
V$EGR2_01_M00246,EGR2,1959
V$EGR2_Q6_M02092,EGR2,1959
Egr3_C2H2_DBD_monomeric_15_1,EGR3,1960
V$EGR3_01_M00245,EGR3,1960
EGR4_C2H2_DBD_monomeric_16_2,EGR4,1961
V$NGFIC_01_M00244,NGFIC,1961
V$ELF_02_M02053,ELF,1997
ELF1_ETS_full_monomeric_12_1,ELF1,1997
V$ELF1_01_M01975,ELF1,1997
V$ELF1_Q5_M01266,ELF1,1997
V$ELF1_Q6_M00746,ELF1,1997
Elf2.1,ELF2,1998
V$ELF2_02_M02054,ELF2,1998
V$NERF_01_M01976,NERF,1998
V$NERF_Q2_M00531,NERF,1998
Elf3.1,ELF3,1999
Elf3.2,ELF3,1999
Elf3.3,ELF3,1999
ELF3_ETS_DBD_monomeric_12_1,ELF3,1999
ELF3_ETS_full_monomeric_13_1,ELF3,1999
V$ESE1_01_M01977,ESE1,1999
V$ESE1_02_M02055,ESE1,1999
V$ESE1_Q3_M01214,ESE1,1999
Elf4.1,ELF4,2000
ELF4_ETS_full_monomeric_12_1,ELF4,2000
V$ELF4_01_M01979,ELF4,2000
V$ELF4_02_M02056,ELF4,2000
V$ELF4_04_M02850,ELF4,2000
Elf5.1,ELF5,2001
ELF5_ETS_full_monomeric_11_1,ELF5,2001
ELF5_MA0136.1,ELF5,2001
V$ELF5_01_M01197,ELF5,2001
V$ELF5_02_M01980,ELF5,2001
V$ELF5_03_M02057,ELF5,2001
V$ELF5_04_M02241,ELF5,2001
Elk1.1,ELK1,2002
ELK1_ETS_full_dimeric_17_1,ELK1,2002
ELK1_ETS_full_monomeric_10_1,ELK1,2002
ELK1_MA0028.1,ELK1,2002
V$ELK1_01_M00007,ELK1,2002
V$ELK1_02_M00025,ELK1,2002
V$ELK1_03_M01163,ELK1,2002
V$ELK1_04_M01165,ELK1,2002
V$ELK1_05_M01981,ELK1,2002
V$ELK1_06_M02059,ELK1,2002
Elk3.1,ELK3,2004
Elk3_ETS_DBD_monomeric_10_1,ELK3,2004
V$NET_01_M01982,NET,2004
V$NET_02_M02060,NET,2004
Elk4.1,ELK4,2005
ELK4_ETS_DBD_monomeric_10_1,ELK4,2005
ELK4_MA0076.1,ELK4,2005
EMX1_homeodomain_DBD_dimeric_14_1,EMX1,2016
EMX1_homeodomain_DBD_monomeric_10_1,EMX1,2016
Emx2.1,EMX2,2018
EMX2_homeodomain_DBD_dimeric_14_1,EMX2,2018
EMX2_homeodomain_DBD_monomeric_10_1,EMX2,2018
V$EMX2_01_M01461,EMX2,2018
En1.1,EN1,2019
EN1_homeodomain_DBD_monomeric_10_1,EN1,2019
EN1_homeodomain_full_dimeric_14_1,EN1,2019
EN1_homeodomain_full_monomeric_8_1,EN1,2019
En1_MA0027.1,EN1,2019
V$EN1_01_M00396,EN1,2019
V$EN1_02_M01365,EN1,2019
En2.1,EN2,2020
EN2_homeodomain_full_monomeric_10_1,EN2,2020
V$EN2_01_M01455,EN2,2020
V$P300_01_M00033,P300,2033
V$HIF2A_01_M01249,HIF2A,2034
V$EAR2_Q2_M01728,EAR2,2063
Nr2f6_nuclearreceptor_DBD_dimeric_15_1,NR2F6,2063
NR2F6_nuclearreceptor_full_dimeric_14_1,NR2F6,2063
ERF_ETS_DBD_monomeric_10_1,ERF,2077
V$ERF_01_M01984,ERF,2077
V$ERF_02_M02061,ERF,2077
Erg.1,ERG,2078
ERG_ETS_full_dimeric_14_1,ERG,2078
ERG_ETS_full_monomeric_10_1,ERG,2078
V$ERG_01_M01752,ERG,2078
V$ERG_02_M01985,ERG,2078
V$ERG_03_M02062,ERG,2078
V$ER_Q6_02_M00959,ER,2099
V$ER_Q6_M00191,ER,2099
V$ERALPHA_01_M01801,ERALPHA,2099
ESR1_MA0112.1,ESR1,2099
ESR1_MA0112.2,ESR1,2099
ESR1_nuclearreceptor_DBD_dimeric_17_1,ESR1,2099
V$ESR1_01_M02261,ESR1,2099
V$ERBETA_Q5_M01875,ERBETA,2100
ESR2_MA0258.1,ESR2,2100
V$ESR2_01_M02377,ESR2,2100
V$ERR1_Q2_01_M02093,ERR1,2101
V$ERR1_Q2_M00511,ERR1,2101
V$ERR1_Q3_M01841,ERR1,2101
Esrra.1,ESRRA,2101
Esrra.2,ESRRA,2101
Esrra_nuclearreceptor_DBD_dimeric_17_1,ESRRA,2101
ESRRA_nuclearreceptor_DBD_dimeric_19_1,ESRRA,2101
Esrra_nuclearreceptor_DBD_monomeric_11_1,ESRRA,2101
V$ESRRA_03_M02748,ESRRA,2101
V$ESRRA_04_M02852,ESRRA,2101
V$ERR2_01_M01589,ERR2,2103
Esrrb_MA0141.1,ESRRB,2103
ESRRB_nuclearreceptor_DBD_monomeric_11_1,ESRRB,2103
V$ERR3_Q2_01_M02094,ERR3,2104
V$ERR3_Q2_M02000,ERR3,2104
ESRRG_nuclearreceptor_full_dimeric_17_1,ESRRG,2104
ESRRG_nuclearreceptor_full_dimeric_18_1,ESRRG,2104
ESRRG_nuclearreceptor_full_monomeric_10_1,ESRRG,2104
V$CETS1_01_M01986,CETS1,2113
V$CETS1_02_M02063,CETS1,2113
V$CETS1_Q6_M01870,CETS1,2113
V$CETS1P54_01_M00032,CETS1P54,2113
V$CETS1P54_02_M00074,CETS1P54,2113
V$CETS1P54_03_M01078,CETS1P54,2113
Ets1.1,ETS1,2113
ETS1_ETS_full_dimeric_18_1,ETS1,2113
ETS1_ETS_full_monomeric_10_1,ETS1,2113
ETS1_MA0098.1,ETS1,2113
V$ETS1_B_M00339,ETS1,2113
V$CETS2_01_M01989,CETS2,2114
V$CETS2_02_M02064,CETS2,2114
V$ETS2_Q6_M01207,ETS2,2114
V$ER81_01_M01987,ER81,2115
V$ER81_02_M02065,ER81,2115
Etv1.1,ETV1,2115
ETV1_ETS_DBD_monomeric_10_1,ETV1,2115
V$ER71_01_M01988,ER71,2116
V$ER71_02_M02067,ER71,2116
ETV2_ETS_DBD_monomeric_11_1,ETV2,2116
Etv3.1,ETV3,2117
ETV3_ETS_DBD_monomeric_10_1,ETV3,2117
V$ETV3_01_M01990,ETV3,2117
V$ETV3_02_M02068,ETV3,2117
Etv4.1,ETV4,2118
ETV4_ETS_DBD_monomeric_10_1,ETV4,2118
V$PEA3_01_M01991,PEA3,2118
V$PEA3_02_M02066,PEA3,2118
V$PEA3_Q6_M00655,PEA3,2118
V$ERM_01_M01992,ERM,2119
V$ERM_02_M02069,ERM,2119
Etv5.1,ETV5,2119
ETV5_ETS_DBD_monomeric_10_1,ETV5,2119
Etv6.1,ETV6,2120
ETV6_ETS_full_dimeric_15_1,ETV6,2120
ETV6_ETS_full_monomeric_10_1,ETV6,2120
V$TEL1_01_M01993,TEL1,2120
V$TEL1_02_M02070,TEL1,2120
Evi1_MA0029.1,EVI1,2122
V$EVI1_01_M00078,EVI1,2122
V$EVI1_02_M00079,EVI1,2122
V$EVI1_03_M00080,EVI1,2122
V$EVI1_04_M00081,EVI1,2122
V$EVI1_05_M00082,EVI1,2122
V$EVI1_06_M00011,EVI1,2122
V$EVI1_Q3_M02002,EVI1,2122
Evx1.1,EVX1,2128
EVX1_homeodomain_DBD_monomeric_10_1,EVX1,2128
V$EVX1_01_M01475,EVX1,2128
V$EWSR1FLI1_01_M02252,EWSR1FLI1,2130
EWSR1-FLI1_MA0149.1,EWSR1-FLI1,2130
V$FAC1_01_M00456,FAC1,2186
V$GAF_Q6_M01209,GAF,2254
FOXG1_forkhead_DBD_dimeric_17_1,FOXG1,2290
Foxg1_forkhead_DBD_monomeric_7_1,FOXG1,2290
FOXG1_forkhead_DBD_putatively-multimeric_12_1,FOXG1,2290
V$HFH8_01_M00294,HFH8,2294
FOXF2_MA0030.1,FOXF2,2295
V$FREAC2_01_M00290,FREAC2,2295
Foxc1_forkhead_DBD_dimeric_11_1,FOXC1,2296
FOXC1_forkhead_DBD_dimeric_13_1,FOXC1,2296
FOXC1_forkhead_DBD_dimeric_14_1,FOXC1,2296
FOXC1_forkhead_DBD_monomeric_11_1,FOXC1,2296
Foxc1_forkhead_DBD_monomeric_7_1,FOXC1,2296
FOXC1_MA0032.1,FOXC1,2296
V$FREAC3_01_M00291,FREAC3,2296
FOXD1_MA0031.1,FOXD1,2297
V$FREAC4_01_M00292,FREAC4,2297
FOXI1_forkhead_full_dimeric_17_1,FOXI1,2299
FOXI1_forkhead_full_monomeric_7_1,FOXI1,2299
FOXI1_MA0042.1,FOXI1,2299
V$HFH3_01_M00289,HFH3,2299
Foxl1.1,FOXL1,2300
Foxl1.2,FOXL1,2300
FOXL1_forkhead_full_dimeric_13_1,FOXL1,2300
FOXL1_forkhead_full_monomeric_7_1,FOXL1,2300
FOXL1_MA0033.1,FOXL1,2300
V$FOXL1_02_M02857,FOXL1,2300
V$FOXL1_04_M02753,FOXL1,2300
V$FREAC7_01_M00293,FREAC7,2300
Foxj1.1,FOXJ1,2302
Foxj1.2,FOXJ1,2302
V$FOXJ1_03_M02750,FOXJ1,2302
V$FOXJ1_04_M02854,FOXJ1,2302
V$HFH4_01_M00742,HFH4,2302
FOXC2_forkhead_DBD_dimeric_11_1,FOXC2,2303
FOXC2_forkhead_DBD_dimeric_14_1,FOXC2,2303
FOXC2_forkhead_DBD_monomeric_12_1,FOXC2,2303
V$FOXM1_01_M00630,FOXM1,2305
FOXD2_forkhead_DBD_dimeric_14_1,FOXD2,2306
FOXD2_forkhead_DBD_monomeric_7_1,FOXD2,2306
FOXO1_forkhead_DBD_dimeric_14_1,FOXO1,2308
FOXO1_forkhead_DBD_monomeric_8_1,FOXO1,2308
FOXO1_forkhead_DBD_putatively-multimeric_12_1,FOXO1,2308
V$FOXO1_01_M00473,FOXO1,2308
V$FOXO1_02_M00474,FOXO1,2308
V$FOXO1_03_M01968,FOXO1,2308
V$FOXO1_04_M01969,FOXO1,2308
V$FOXO1_Q5_M01216,FOXO1,2308
FOXO3_forkhead_full_dimeric_14_1,FOXO3,2309
FOXO3_forkhead_full_monomeric_8_1,FOXO3,2309
FOXO3_forkhead_full_putatively-multimeric_11_1,FOXO3,2309
FOXO3_MA0157.1,FOXO3,2309
V$FOXO3_01_M00477,FOXO3,2309
V$FOXO3_02_M02270,FOXO3,2309
V$FOXO3A_Q1_M01137,FOXO3A,2309
Fli1.1,FLI1,2313
FLI1_ETS_full_monomeric_10_1,FLI1,2313
FLI1_ETS_full_monomeric_14_1,FLI1,2313
V$FLI1_01_M02038,FLI1,2313
V$FLI1_02_M02073,FLI1,2313
V$FLI1_Q6_M01208,FLI1,2313
Fos_MA0099.1,FOS,2353
JUNFOS.1,JUNFOS,2353
V$LRH1_Q5_01_M02098,LRH1,2494
V$LRH1_Q5_M01142,LRH1,2494
Gabpa.2,GABPA,2551
Gabpa.3,GABPA,2551
GABPA_ETS_full_monomeric_10_1,GABPA,2551
GABPA_MA0062.1,GABPA,2551
GABPA_MA0062.2,GABPA,2551
V$GABPA_01_M02039,GABPA,2551
V$GABPA_02_M02074,GABPA,2551
V$GABPA_04_M02858,GABPA,2551
V$GABPA_Q4_M01660,GABPA,2551
V$GADP_01_M01258,GADP,2551
V$GABPBETA_Q3_M01876,GABPBETA,2553
Gata1_MA0035.1,GATA1,2623
Gata1_MA0035.2,GATA1,2623
V$GATA1_01_M00075,GATA1,2623
V$GATA1_02_M00126,GATA1,2623
V$GATA1_03_M00127,GATA1,2623
V$GATA1_04_M00128,GATA1,2623
V$GATA1_05_M00346,GATA1,2623
V$GATA1_06_M00347,GATA1,2623
V$GATA1_09_M02254,GATA1,2623
V$GATA1_Q6_M02004,GATA1,2623
GATA2_MA0036.1,GATA2,2624
V$GATA2_01_M00076,GATA2,2624
V$GATA2_02_M00348,GATA2,2624
V$GATA2_03_M00349,GATA2,2624
Gata3.1,GATA3,2625
Gata3.2,GATA3,2625
GATA3_GATA_full_monomeric_8_1,GATA3,2625
GATA3_MA0037.1,GATA3,2625
V$GATA3_01_M00077,GATA3,2625
V$GATA3_02_M00350,GATA3,2625
V$GATA3_03_M00351,GATA3,2625
V$GATA3_05_M02859,GATA3,2625
GATA4_GATA_DBD_monomeric_8_1,GATA4,2626
V$GATA4_Q3_M00632,GATA4,2626
Gata6.1,GATA6,2627
Gata6.2,GATA6,2627
V$GATA6_01_M00462,GATA6,2627
V$GATA6_04_M02757,GATA6,2627
V$GATA6_05_M02861,GATA6,2627
V$GATA6_Q5_M03216,GATA6,2627
Gbx1.1,GBX1,2636
GBX1_homeodomain_DBD_monomeric_10_1,GBX1,2636
V$GBX1_01_M01371,GBX1,2636
Gbx2.1,GBX2,2637
GBX2_homeodomain_DBD_dimeric_14_1,GBX2,2637
GBX2_homeodomain_full_monomeric_10_1,GBX2,2637
V$GBX2_01_M01382,GBX2,2637
V$GC_01_M00255,GC,2638
V$GCNF_01_M00526,GCNF,2649
V$GCNF_Q3_M02009,GCNF,2649
Gfi_MA0038.1,GFI,2672
V$GFI1_01_M00250,GFI1,2672
V$GFI1_Q6_01_M02010,GFI1,2672
V$GFI1_Q6_M01067,GFI1,2672
V$GLI_Q2_M01037,GLI,2735
V$GLI1_01_M01702,GLI1,2735
V$GLI1_Q2_M01042,GLI1,2735
GLI2_C2H2_DBD_monomeric_12_1,GLI2,2736
GLI2_C2H2_DBD_monomeric_14_1,GLI2,2736
V$GLI2_01_M01703,GLI2,2736
V$GLI3_01_M01596,GLI3,2737
V$GLI3_02_M01704,GLI3,2737
V$GLI3_Q5_01_M01657,GLI3,2737
V$GR_01_M00955,GR,2908
V$GR_Q6_01_M00921,GR,2908
V$GR_Q6_02_M01836,GR,2908
V$GR_Q6_M00192,GR,2908
V$GRE_C_M00205,GRE,2908
NR3C1_MA0113.1,NR3C1,2908
NR3C1_nuclearreceptor_DBD_dimeric_17_1,NR3C1,2908
V$NR3C1_01_M02219,NR3C1,2908
GSC2_homeodomain_DBD_monomeric_10_1,GSC2,2928
V$TFIIA_Q6_M00707,TFIIA,2957
V$TFIII_Q6_M00706,TFIII,2969
V$BRF1_01_M01747,BRF1,2972
Hic1.1,HIC1,3090
Hic1.2,HIC1,3090
Hic1_C2H2_DBD_dimeric_18_1,HIC1,3090
Hic1_C2H2_DBD_monomer_9_1,HIC1,3090
V$HIC1_02_M01072,HIC1,3090
V$HIC1_03_M01073,HIC1,3090
V$HIC1_05_M02763,HIC1,3090
V$HIC1_06_M02867,HIC1,3090
V$HIF1_Q3_M00797,HIF1,3091
V$HIF1_Q5_M00466,HIF1,3091
V$HIF1A_Q6_M02012,HIF1A,3091
V$MIF1_01_M00279,MIF1,3097
V$HB9_01_M01349,HB9,3110
Hlxb9.1,HLXB9,3110
MNX1_homeodomain_DBD_monomeric_10_1,MNX1,3110
HLF_bZIP_full_dimeric_12_1,HLF,3131
HLF_MA0043.1,HLF,3131
V$HLF_01_M00260,HLF,3131
V$HB24_01_M01399,HB24,3142
Hlx1.1,HLX1,3142
V$NUR77_Q5_M01217,NUR77,3164
Hmx1.1,HMX1,3166
HMX1_homeodomain_DBD_monomeric_11_1,HMX1,3166
V$HMX1_01_M00433,HMX1,3166
V$HMX1_02_M01481,HMX1,3166
Hmx2.1,HMX2,3167
HMX2_homeodomain_DBD_monomeric_11_1,HMX2,3167
V$NKX52_01_M01315,NKX52,3167
FOXA1_MA0148.1,FOXA1,3169
V$HNF3_Q6_01_M01012,HNF3,3169
V$HNF3_Q6_M00791,HNF3,3169
V$HNF3A_01_M01261,HNF3A,3169
V$HNF3ALPHA_Q6_M00724,HNF3ALPHA,3169
Foxa2.1,FOXA2,3170
Foxa2.2,FOXA2,3170
Foxa2_MA0047.1,FOXA2,3170
Foxa2_MA0047.2,FOXA2,3170
V$FOXA2_02_M02853,FOXA2,3170
V$FOXA2_03_M02260,FOXA2,3170
V$FOXA2_04_M02749,FOXA2,3170
V$HNF3B_01_M00131,HNF3B,3170
V$HNF3B_Q6_M02014,HNF3B,3170
V$HNF3G_Q4_M02015,HNF3G,3171
V$HNF4_01_B_M00411,HNF4,3172
V$HNF4_01_M00134,HNF4,3172
V$HNF4_DR1_Q3_M00764,HNF4,3172
V$HNF4_Q6_01_M01031,HNF4,3172
V$HNF4_Q6_02_M01032,HNF4,3172
V$HNF4_Q6_03_M01033,HNF4,3172
V$HNF4_Q6_M00967,HNF4,3172
Hnf4a.1,HNF4A,3172
Hnf4a.2,HNF4A,3172
HNF4A_MA0114.1,HNF4A,3172
HNF4A_nuclearreceptor_full_dimeric_14_1,HNF4A,3172
HNF4A_nuclearreceptor_full_dimeric_15_1,HNF4A,3172
